RAIN,DATE,TMAX,TMIN,PRCP,PREV_PRCP_1,PREV_PRCP_2,PREV_PRCP_3,PREV_PRCP_4,PREV_PRCP_5,PREV_PRCP_6,PREV_PRCP_7,PREV_PRCP_8,PREV_PRCP_9,PREV_PRCP_10
FALSE,1979-04-22,68,44,0,0,0,0,0,0,0.02,0,0,0.14,0.2
FALSE,1979-04-23,67,47,0,0,0,0,0,0,0,0.02,0,0,0.14
FALSE,1979-04-24,64,43,0,0,0,0,0,0,0,0,0.02,0,0
FALSE,1979-04-25,69,42,0,0,0,0,0,0,0,0,0,0.02,0
FALSE,1979-04-26,76,45,0,0,0,0,0,0,0,0,0,0,0.02
FALSE,1979-04-27,72,48,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-04-28,68,53,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-04-29,67,52,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-04-30,66,48,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-05-01,57,50,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-05-02,63,49,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-05-03,65,48,0,0,0,0,0,0,0,0,0,0,0
TRUE,1979-05-04,59,50,0.33,0,0,0,0,0,0,0,0,0,0
TRUE,1979-05-05,60,46,0.32,0.33,0,0,0,0,0,0,0,0,0
TRUE,1979-05-06,58,46,0.04,0.32,0.33,0,0,0,0,0,0,0,0
FALSE,1979-05-07,61,43,0,0.04,0.32,0.33,0,0,0,0,0,0,0
FALSE,1979-05-08,63,44,0,0,0.04,0.32,0.33,0,0,0,0,0,0
TRUE,1979-05-09,62,46,0.09,0,0,0.04,0.32,0.33,0,0,0,0,0
FALSE,1979-05-10,60,44,0,0.09,0,0,0.04,0.32,0.33,0,0,0,0
FALSE,1979-05-11,65,47,0,0,0.09,0,0,0.04,0.32,0.33,0,0,0
FALSE,1979-05-12,65,46,0,0,0,0.09,0,0,0.04,0.32,0.33,0,0
FALSE,1979-05-13,67,50,0,0,0,0,0.09,0,0,0.04,0.32,0.33,0
FALSE,1979-05-14,72,47,0,0,0,0,0,0.09,0,0,0.04,0.32,0.33
FALSE,1979-05-15,72,48,0,0,0,0,0,0,0.09,0,0,0.04,0.32
TRUE,1979-05-16,66,51,0.02,0,0,0,0,0,0,0.09,0,0,0.04
FALSE,1979-05-17,68,45,0,0.02,0,0,0,0,0,0,0.09,0,0
FALSE,1979-05-18,69,51,0,0,0.02,0,0,0,0,0,0,0.09,0
FALSE,1979-05-19,69,46,0,0,0,0.02,0,0,0,0,0,0,0.09
FALSE,1979-05-20,75,46,0,0,0,0,0.02,0,0,0,0,0,0
FALSE,1979-05-21,75,47,0,0,0,0,0,0.02,0,0,0,0,0
FALSE,1979-05-22,70,51,0,0,0,0,0,0,0.02,0,0,0,0
FALSE,1979-05-23,69,53,0,0,0,0,0,0,0,0.02,0,0,0
FALSE,1979-05-24,72,53,0,0,0,0,0,0,0,0,0.02,0,0
FALSE,1979-05-25,81,52,0,0,0,0,0,0,0,0,0,0.02,0
TRUE,1979-05-26,67,48,0.02,0,0,0,0,0,0,0,0,0,0.02
TRUE,1979-05-27,60,45,0.06,0.02,0,0,0,0,0,0,0,0,0
FALSE,1979-05-28,62,43,0,0.06,0.02,0,0,0,0,0,0,0,0
FALSE,1979-05-29,66,45,0,0,0.06,0.02,0,0,0,0,0,0,0
FALSE,1979-05-30,73,45,0,0,0,0.06,0.02,0,0,0,0,0,0
FALSE,1979-05-31,79,50,0,0,0,0,0.06,0.02,0,0,0,0,0
FALSE,1979-06-01,85,52,0,0,0,0,0,0.06,0.02,0,0,0,0
FALSE,1979-06-02,88,56,0,0,0,0,0,0,0.06,0.02,0,0,0
FALSE,1979-06-03,81,57,0,0,0,0,0,0,0,0.06,0.02,0,0
FALSE,1979-06-04,72,53,0,0,0,0,0,0,0,0,0.06,0.02,0
TRUE,1979-06-05,71,53,0.12,0,0,0,0,0,0,0,0,0.06,0.02
TRUE,1979-06-06,64,48,0.02,0.12,0,0,0,0,0,0,0,0,0.06
FALSE,1979-06-07,71,45,0,0.02,0.12,0,0,0,0,0,0,0,0
FALSE,1979-06-08,76,50,0,0,0.02,0.12,0,0,0,0,0,0,0
FALSE,1979-06-09,80,51,0,0,0,0.02,0.12,0,0,0,0,0,0
FALSE,1979-06-10,79,56,0,0,0,0,0.02,0.12,0,0,0,0,0
FALSE,1979-06-11,75,50,0,0,0,0,0,0.02,0.12,0,0,0,0
FALSE,1979-06-12,70,49,0,0,0,0,0,0,0.02,0.12,0,0,0
FALSE,1979-06-13,69,48,0,0,0,0,0,0,0,0.02,0.12,0,0
FALSE,1979-06-14,71,48,0,0,0,0,0,0,0,0,0.02,0.12,0
FALSE,1979-06-15,69,52,0,0,0,0,0,0,0,0,0,0.02,0.12
TRUE,1979-06-16,69,51,0.03,0,0,0,0,0,0,0,0,0,0.02
TRUE,1979-06-17,60,52,0.03,0.03,0,0,0,0,0,0,0,0,0
FALSE,1979-06-18,64,54,0,0.03,0.03,0,0,0,0,0,0,0,0
TRUE,1979-06-19,67,51,0.14,0,0.03,0.03,0,0,0,0,0,0,0
FALSE,1979-06-20,67,51,0,0.14,0,0.03,0.03,0,0,0,0,0,0
FALSE,1979-06-21,72,54,0,0,0.14,0,0.03,0.03,0,0,0,0,0
FALSE,1979-06-22,71,49,0,0,0,0.14,0,0.03,0.03,0,0,0,0
FALSE,1979-06-23,75,55,0,0,0,0,0.14,0,0.03,0.03,0,0,0
FALSE,1979-06-24,78,55,0,0,0,0,0,0.14,0,0.03,0.03,0,0
FALSE,1979-06-25,84,52,0,0,0,0,0,0,0.14,0,0.03,0.03,0
FALSE,1979-06-26,84,52,0,0,0,0,0,0,0,0.14,0,0.03,0.03
FALSE,1979-06-27,75,50,0,0,0,0,0,0,0,0,0.14,0,0.03
FALSE,1979-06-28,77,50,0,0,0,0,0,0,0,0,0,0.14,0
FALSE,1979-06-29,68,52,0,0,0,0,0,0,0,0,0,0,0.14
TRUE,1979-06-30,67,54,0.12,0,0,0,0,0,0,0,0,0,0
TRUE,1979-07-01,59,49,0.58,0.12,0,0,0,0,0,0,0,0,0
FALSE,1979-07-02,69,47,0,0.58,0.12,0,0,0,0,0,0,0,0
FALSE,1979-07-03,78,51,0,0,0.58,0.12,0,0,0,0,0,0,0
FALSE,1979-07-04,74,57,0,0,0,0.58,0.12,0,0,0,0,0,0
FALSE,1979-07-05,80,56,0,0,0,0,0.58,0.12,0,0,0,0,0
FALSE,1979-07-06,75,55,0,0,0,0,0,0.58,0.12,0,0,0,0
FALSE,1979-07-07,77,55,0,0,0,0,0,0,0.58,0.12,0,0,0
FALSE,1979-07-08,79,61,0,0,0,0,0,0,0,0.58,0.12,0,0
TRUE,1979-07-09,80,60,0.08,0,0,0,0,0,0,0,0.58,0.12,0
TRUE,1979-07-10,70,58,0.04,0.08,0,0,0,0,0,0,0,0.58,0.12
TRUE,1979-07-11,70,56,0.03,0.04,0.08,0,0,0,0,0,0,0,0.58
FALSE,1979-07-12,71,57,0,0.03,0.04,0.08,0,0,0,0,0,0,0
FALSE,1979-07-13,73,53,0,0,0.03,0.04,0.08,0,0,0,0,0,0
FALSE,1979-07-14,78,51,0,0,0,0.03,0.04,0.08,0,0,0,0,0
FALSE,1979-07-15,86,60,0,0,0,0,0.03,0.04,0.08,0,0,0,0
FALSE,1979-07-16,98,63,0,0,0,0,0,0.03,0.04,0.08,0,0,0
FALSE,1979-07-17,96,62,0,0,0,0,0,0,0.03,0.04,0.08,0,0
FALSE,1979-07-18,92,58,0,0,0,0,0,0,0,0.03,0.04,0.08,0
FALSE,1979-07-19,90,55,0,0,0,0,0,0,0,0,0.03,0.04,0.08
FALSE,1979-07-20,85,57,0,0,0,0,0,0,0,0,0,0.03,0.04
FALSE,1979-07-21,72,58,0,0,0,0,0,0,0,0,0,0,0.03
FALSE,1979-07-22,78,56,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-07-23,76,53,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-07-24,77,55,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-07-25,80,55,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-07-26,84,55,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-07-27,72,55,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-07-28,69,57,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-07-29,79,53,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-07-30,85,57,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-07-31,87,64,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-08-01,72,60,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-08-02,75,55,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-08-03,73,56,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-08-04,77,53,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-08-05,71,52,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-08-06,75,54,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-08-07,79,52,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-08-08,78,51,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-08-09,82,52,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-08-10,81,52,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-08-11,77,53,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-08-12,81,51,0,0,0,0,0,0,0,0,0,0,0
TRUE,1979-08-13,69,53,0.03,0,0,0,0,0,0,0,0,0,0
TRUE,1979-08-14,62,57,0.11,0.03,0,0,0,0,0,0,0,0,0
FALSE,1979-08-15,76,55,0,0.11,0.03,0,0,0,0,0,0,0,0
TRUE,1979-08-16,76,57,0.12,0,0.11,0.03,0,0,0,0,0,0,0
TRUE,1979-08-17,76,59,0.11,0.12,0,0.11,0.03,0,0,0,0,0,0
TRUE,1979-08-18,64,58,0.24,0.11,0.12,0,0.11,0.03,0,0,0,0,0
TRUE,1979-08-19,64,58,0.13,0.24,0.11,0.12,0,0.11,0.03,0,0,0,0
FALSE,1979-08-20,74,56,0,0.13,0.24,0.11,0.12,0,0.11,0.03,0,0,0
TRUE,1979-08-21,66,58,0.26,0,0.13,0.24,0.11,0.12,0,0.11,0.03,0,0
TRUE,1979-08-22,72,54,0.02,0.26,0,0.13,0.24,0.11,0.12,0,0.11,0.03,0
FALSE,1979-08-23,70,57,0,0.02,0.26,0,0.13,0.24,0.11,0.12,0,0.11,0.03
FALSE,1979-08-24,76,52,0,0,0.02,0.26,0,0.13,0.24,0.11,0.12,0,0.11
FALSE,1979-08-25,78,54,0,0,0,0.02,0.26,0,0.13,0.24,0.11,0.12,0
FALSE,1979-08-26,74,52,0,0,0,0,0.02,0.26,0,0.13,0.24,0.11,0.12
FALSE,1979-08-27,66,55,0,0,0,0,0,0.02,0.26,0,0.13,0.24,0.11
FALSE,1979-08-28,72,57,0,0,0,0,0,0,0.02,0.26,0,0.13,0.24
FALSE,1979-08-29,67,54,0,0,0,0,0,0,0,0.02,0.26,0,0.13
FALSE,1979-08-30,63,60,0,0,0,0,0,0,0,0,0.02,0.26,0
FALSE,1979-08-31,74,57,0,0,0,0,0,0,0,0,0,0.02,0.26
TRUE,1979-09-01,68,60,0.29,0,0,0,0,0,0,0,0,0,0.02
TRUE,1979-09-02,66,57,0.71,0.29,0,0,0,0,0,0,0,0,0
TRUE,1979-09-03,67,55,0.07,0.71,0.29,0,0,0,0,0,0,0,0
FALSE,1979-09-04,68,54,0,0.07,0.71,0.29,0,0,0,0,0,0,0
TRUE,1979-09-05,64,57,0.16,0,0.07,0.71,0.29,0,0,0,0,0,0
FALSE,1979-09-06,70,55,0,0.16,0,0.07,0.71,0.29,0,0,0,0,0
TRUE,1979-09-07,80,57,0.24,0,0.16,0,0.07,0.71,0.29,0,0,0,0
TRUE,1979-09-08,70,55,0.6,0.24,0,0.16,0,0.07,0.71,0.29,0,0,0
FALSE,1979-09-09,69,52,0,0.6,0.24,0,0.16,0,0.07,0.71,0.29,0,0
FALSE,1979-09-10,68,49,0,0,0.6,0.24,0,0.16,0,0.07,0.71,0.29,0
FALSE,1979-09-11,70,52,0,0,0,0.6,0.24,0,0.16,0,0.07,0.71,0.29
FALSE,1979-09-12,77,53,0,0,0,0,0.6,0.24,0,0.16,0,0.07,0.71
FALSE,1979-09-13,84,58,0,0,0,0,0,0.6,0.24,0,0.16,0,0.07
FALSE,1979-09-14,93,54,0,0,0,0,0,0,0.6,0.24,0,0.16,0
FALSE,1979-09-15,71,56,0,0,0,0,0,0,0,0.6,0.24,0,0.16
FALSE,1979-09-16,72,59,0,0,0,0,0,0,0,0,0.6,0.24,0
FALSE,1979-09-17,75,54,0,0,0,0,0,0,0,0,0,0.6,0.24
FALSE,1979-09-18,77,54,0,0,0,0,0,0,0,0,0,0,0.6
FALSE,1979-09-19,67,58,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-09-20,67,58,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-09-21,70,56,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-09-22,69,51,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-09-23,67,49,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-09-24,72,52,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-09-25,72,50,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-09-26,68,58,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-09-27,66,54,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-09-28,65,51,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-09-29,66,48,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-09-30,69,53,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-10-01,70,50,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-10-02,66,53,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-10-03,77,47,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-10-04,65,54,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-10-05,69,49,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-10-06,68,49,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-10-07,60,48,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-10-08,60,51,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-10-09,74,50,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-10-10,73,47,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-10-11,58,44,0,0,0,0,0,0,0,0,0,0,0
FALSE,1979-10-12,56,43,0,0,0,0,0,0,0,0,0,0,0
TRUE,1979-10-13,56,47,0.01,0,0,0,0,0,0,0,0,0,0
TRUE,1979-10-14,58,52,0.24,0.01,0,0,0,0,0,0,0,0,0
TRUE,1979-10-15,62,53,0.01,0.24,0.01,0,0,0,0,0,0,0,0
TRUE,1979-10-16,58,51,0.16,0.01,0.24,0.01,0,0,0,0,0,0,0
FALSE,1979-10-17,60,46,0,0.16,0.01,0.24,0.01,0,0,0,0,0,0
TRUE,1979-10-18,52,47,0.6,0,0.16,0.01,0.24,0.01,0,0,0,0,0
TRUE,1979-10-19,54,46,0.11,0.6,0,0.16,0.01,0.24,0.01,0,0,0,0
TRUE,1979-10-20,56,43,0.06,0.11,0.6,0,0.16,0.01,0.24,0.01,0,0,0
FALSE,1979-10-21,58,41,0,0.06,0.11,0.6,0,0.16,0.01,0.24,0.01,0,0
TRUE,1979-10-22,57,49,0.3,0,0.06,0.11,0.6,0,0.16,0.01,0.24,0.01,0
FALSE,1979-10-23,62,49,0,0.3,0,0.06,0.11,0.6,0,0.16,0.01,0.24,0.01
TRUE,1979-10-24,61,49,0.45,0,0.3,0,0.06,0.11,0.6,0,0.16,0.01,0.24
TRUE,1979-10-25,58,51,0.25,0.45,0,0.3,0,0.06,0.11,0.6,0,0.16,0.01
TRUE,1979-10-26,59,50,0.64,0.25,0.45,0,0.3,0,0.06,0.11,0.6,0,0.16
TRUE,1979-10-27,59,46,0.49,0.64,0.25,0.45,0,0.3,0,0.06,0.11,0.6,0
TRUE,1979-10-28,55,44,0.06,0.49,0.64,0.25,0.45,0,0.3,0,0.06,0.11,0.6
FALSE,1979-10-29,53,41,0,0.06,0.49,0.64,0.25,0.45,0,0.3,0,0.06,0.11
FALSE,1979-10-30,54,44,0,0,0.06,0.49,0.64,0.25,0.45,0,0.3,0,0.06
FALSE,1979-10-31,55,42,0,0,0,0.06,0.49,0.64,0.25,0.45,0,0.3,0
FALSE,1979-11-01,56,32,0,0,0,0,0.06,0.49,0.64,0.25,0.45,0,0.3
TRUE,1979-11-02,55,48,0.07,0,0,0,0,0.06,0.49,0.64,0.25,0.45,0
TRUE,1979-11-03,58,47,0.27,0.07,0,0,0,0,0.06,0.49,0.64,0.25,0.45
TRUE,1979-11-04,54,48,0.13,0.27,0.07,0,0,0,0,0.06,0.49,0.64,0.25
TRUE,1979-11-05,57,49,0.02,0.13,0.27,0.07,0,0,0,0,0.06,0.49,0.64
FALSE,1979-11-06,62,46,0,0.02,0.13,0.27,0.07,0,0,0,0,0.06,0.49
FALSE,1979-11-07,58,41,0,0,0.02,0.13,0.27,0.07,0,0,0,0,0.06
FALSE,1979-11-08,50,36,0,0,0,0.02,0.13,0.27,0.07,0,0,0,0
FALSE,1979-11-09,47,34,0,0,0,0,0.02,0.13,0.27,0.07,0,0,0
FALSE,1979-11-10,49,38,0,0,0,0,0,0.02,0.13,0.27,0.07,0,0
FALSE,1979-11-11,46,34,0,0,0,0,0,0,0.02,0.13,0.27,0.07,0
FALSE,1979-11-12,41,35,0,0,0,0,0,0,0,0.02,0.13,0.27,0.07
FALSE,1979-11-13,44,33,0,0,0,0,0,0,0,0,0.02,0.13,0.27
FALSE,1979-11-14,54,32,0,0,0,0,0,0,0,0,0,0.02,0.13
FALSE,1979-11-15,53,34,0,0,0,0,0,0,0,0,0,0,0.02
TRUE,1979-11-16,53,45,0.11,0,0,0,0,0,0,0,0,0,0
TRUE,1979-11-17,51,41,0.02,0.11,0,0,0,0,0,0,0,0,0
FALSE,1979-11-18,48,37,0,0.02,0.11,0,0,0,0,0,0,0,0
TRUE,1979-11-19,48,36,0.01,0,0.02,0.11,0,0,0,0,0,0,0
FALSE,1979-11-20,48,30,0,0.01,0,0.02,0.11,0,0,0,0,0,0
FALSE,1979-11-21,54,30,0,0,0.01,0,0.02,0.11,0,0,0,0,0
TRUE,1979-11-22,47,41,0.6,0,0,0.01,0,0.02,0.11,0,0,0,0
FALSE,1979-11-23,48,38,0,0.6,0,0,0.01,0,0.02,0.11,0,0,0
TRUE,1979-11-24,43,38,0.28,0,0.6,0,0,0.01,0,0.02,0.11,0,0
TRUE,1979-11-25,43,36,0.16,0.28,0,0.6,0,0,0.01,0,0.02,0.11,0
TRUE,1979-11-26,40,32,0.14,0.16,0.28,0,0.6,0,0,0.01,0,0.02,0.11
FALSE,1979-11-27,44,28,0,0.14,0.16,0.28,0,0.6,0,0,0.01,0,0.02
FALSE,1979-11-28,49,42,0,0,0.14,0.16,0.28,0,0.6,0,0,0.01,0
TRUE,1979-11-29,46,40,0.13,0,0,0.14,0.16,0.28,0,0.6,0,0,0.01
FALSE,1979-11-30,47,38,0,0.13,0,0,0.14,0.16,0.28,0,0.6,0,0
TRUE,1979-12-01,47,37,1.52,0,0.13,0,0,0.14,0.16,0.28,0,0.6,0
TRUE,1979-12-02,48,42,0.16,1.52,0,0.13,0,0,0.14,0.16,0.28,0,0.6
TRUE,1979-12-03,55,40,0.65,0.16,1.52,0,0.13,0,0,0.14,0.16,0.28,0
TRUE,1979-12-04,55,44,0.16,0.65,0.16,1.52,0,0.13,0,0,0.14,0.16,0.28
FALSE,1979-12-05,47,44,0,0.16,0.65,0.16,1.52,0,0.13,0,0,0.14,0.16
FALSE,1979-12-06,50,47,0,0,0.16,0.65,0.16,1.52,0,0.13,0,0,0.14
TRUE,1979-12-07,49,42,0.03,0,0,0.16,0.65,0.16,1.52,0,0.13,0,0
FALSE,1979-12-08,46,38,0,0.03,0,0,0.16,0.65,0.16,1.52,0,0.13,0
TRUE,1979-12-09,53,37,0.14,0,0.03,0,0,0.16,0.65,0.16,1.52,0,0.13
FALSE,1979-12-10,43,31,0,0.14,0,0.03,0,0,0.16,0.65,0.16,1.52,0
TRUE,1979-12-11,43,30,0.09,0,0.14,0,0.03,0,0,0.16,0.65,0.16,1.52
FALSE,1979-12-12,46,37,0,0.09,0,0.14,0,0.03,0,0,0.16,0.65,0.16
TRUE,1979-12-13,49,40,1.32,0,0.09,0,0.14,0,0.03,0,0,0.16,0.65
TRUE,1979-12-14,50,40,1.67,1.32,0,0.09,0,0.14,0,0.03,0,0,0.16
TRUE,1979-12-15,42,32,1.45,1.67,1.32,0,0.09,0,0.14,0,0.03,0,0
TRUE,1979-12-16,46,33,0.64,1.45,1.67,1.32,0,0.09,0,0.14,0,0.03,0
TRUE,1979-12-17,56,42,1.61,0.64,1.45,1.67,1.32,0,0.09,0,0.14,0,0.03
TRUE,1979-12-18,53,50,0.49,1.61,0.64,1.45,1.67,1.32,0,0.09,0,0.14,0
TRUE,1979-12-19,52,47,0.49,0.49,1.61,0.64,1.45,1.67,1.32,0,0.09,0,0.14
TRUE,1979-12-20,52,46,0.04,0.49,0.49,1.61,0.64,1.45,1.67,1.32,0,0.09,0
TRUE,1979-12-21,47,38,0.76,0.04,0.49,0.49,1.61,0.64,1.45,1.67,1.32,0,0.09
TRUE,1979-12-22,42,32,0.09,0.76,0.04,0.49,0.49,1.61,0.64,1.45,1.67,1.32,0
TRUE,1979-12-23,43,37,0.02,0.09,0.76,0.04,0.49,0.49,1.61,0.64,1.45,1.67,1.32
FALSE,1979-12-24,52,40,0,0.02,0.09,0.76,0.04,0.49,0.49,1.61,0.64,1.45,1.67
TRUE,1979-12-25,51,41,0.06,0,0.02,0.09,0.76,0.04,0.49,0.49,1.61,0.64,1.45
TRUE,1979-12-26,51,41,0.02,0.06,0,0.02,0.09,0.76,0.04,0.49,0.49,1.61,0.64
FALSE,1979-12-27,50,32,0,0.02,0.06,0,0.02,0.09,0.76,0.04,0.49,0.49,1.61
FALSE,1979-12-28,47,32,0,0,0.02,0.06,0,0.02,0.09,0.76,0.04,0.49,0.49
FALSE,1979-12-29,48,38,0,0,0,0.02,0.06,0,0.02,0.09,0.76,0.04,0.49
TRUE,1979-12-30,48,43,0.23,0,0,0,0.02,0.06,0,0.02,0.09,0.76,0.04
TRUE,1979-12-31,54,44,0.21,0.23,0,0,0,0.02,0.06,0,0.02,0.09,0.76
TRUE,1980-01-01,52,44,0.22,0.21,0.23,0,0,0,0.02,0.06,0,0.02,0.09
TRUE,1980-01-02,46,37,0.19,0.22,0.21,0.23,0,0,0,0.02,0.06,0,0.02
FALSE,1980-01-03,46,33,0,0.19,0.22,0.21,0.23,0,0,0,0.02,0.06,0
TRUE,1980-01-04,40,34,0.13,0,0.19,0.22,0.21,0.23,0,0,0,0.02,0.06
TRUE,1980-01-05,39,30,0.12,0.13,0,0.19,0.22,0.21,0.23,0,0,0,0.02
FALSE,1980-01-06,35,26,0,0.12,0.13,0,0.19,0.22,0.21,0.23,0,0,0
TRUE,1980-01-07,30,24,0.19,0,0.12,0.13,0,0.19,0.22,0.21,0.23,0,0
TRUE,1980-01-08,29,26,0.37,0.19,0,0.12,0.13,0,0.19,0.22,0.21,0.23,0
TRUE,1980-01-09,34,26,0.15,0.37,0.19,0,0.12,0.13,0,0.19,0.22,0.21,0.23
FALSE,1980-01-10,38,28,0,0.15,0.37,0.19,0,0.12,0.13,0,0.19,0.22,0.21
TRUE,1980-01-11,45,31,0.51,0,0.15,0.37,0.19,0,0.12,0.13,0,0.19,0.22
TRUE,1980-01-12,50,35,0.69,0.51,0,0.15,0.37,0.19,0,0.12,0.13,0,0.19
TRUE,1980-01-13,40,34,0.16,0.69,0.51,0,0.15,0.37,0.19,0,0.12,0.13,0
TRUE,1980-01-14,43,38,0.2,0.16,0.69,0.51,0,0.15,0.37,0.19,0,0.12,0.13
TRUE,1980-01-15,45,38,0.17,0.2,0.16,0.69,0.51,0,0.15,0.37,0.19,0,0.12
TRUE,1980-01-16,44,40,0.57,0.17,0.2,0.16,0.69,0.51,0,0.15,0.37,0.19,0
TRUE,1980-01-17,41,31,0.05,0.57,0.17,0.2,0.16,0.69,0.51,0,0.15,0.37,0.19
FALSE,1980-01-18,38,25,0,0.05,0.57,0.17,0.2,0.16,0.69,0.51,0,0.15,0.37
FALSE,1980-01-19,44,26,0,0,0.05,0.57,0.17,0.2,0.16,0.69,0.51,0,0.15
FALSE,1980-01-20,40,30,0,0,0,0.05,0.57,0.17,0.2,0.16,0.69,0.51,0
FALSE,1980-01-21,47,32,0,0,0,0,0.05,0.57,0.17,0.2,0.16,0.69,0.51
FALSE,1980-01-22,48,32,0,0,0,0,0,0.05,0.57,0.17,0.2,0.16,0.69
FALSE,1980-01-23,43,31,0,0,0,0,0,0,0.05,0.57,0.17,0.2,0.16
FALSE,1980-01-24,43,33,0,0,0,0,0,0,0,0.05,0.57,0.17,0.2
TRUE,1980-01-25,40,32,0.06,0,0,0,0,0,0,0,0.05,0.57,0.17
FALSE,1980-01-26,33,21,0,0.06,0,0,0,0,0,0,0,0.05,0.57
FALSE,1980-01-27,29,19,0,0,0.06,0,0,0,0,0,0,0,0.05
FALSE,1980-01-28,29,19,0,0,0,0.06,0,0,0,0,0,0,0
FALSE,1980-01-29,31,15,0,0,0,0,0.06,0,0,0,0,0,0
FALSE,1980-01-30,38,19,0,0,0,0,0,0.06,0,0,0,0,0
TRUE,1980-01-31,38,33,0.31,0,0,0,0,0,0.06,0,0,0,0
TRUE,1980-02-01,54,36,0.37,0.31,0,0,0,0,0,0.06,0,0,0
TRUE,1980-02-02,51,44,0.8,0.37,0.31,0,0,0,0,0,0.06,0,0
TRUE,1980-02-03,52,41,0.11,0.8,0.37,0.31,0,0,0,0,0,0.06,0
FALSE,1980-02-04,51,39,0,0.11,0.8,0.37,0.31,0,0,0,0,0,0.06
TRUE,1980-02-05,52,41,0.23,0,0.11,0.8,0.37,0.31,0,0,0,0,0
TRUE,1980-02-06,48,44,0.46,0.23,0,0.11,0.8,0.37,0.31,0,0,0,0
FALSE,1980-02-07,50,40,0,0.46,0.23,0,0.11,0.8,0.37,0.31,0,0,0
FALSE,1980-02-08,47,37,0,0,0.46,0.23,0,0.11,0.8,0.37,0.31,0,0
FALSE,1980-02-09,47,32,0,0,0,0.46,0.23,0,0.11,0.8,0.37,0.31,0
FALSE,1980-02-10,46,31,0,0,0,0,0.46,0.23,0,0.11,0.8,0.37,0.31
FALSE,1980-02-11,43,29,0,0,0,0,0,0.46,0.23,0,0.11,0.8,0.37
FALSE,1980-02-12,42,29,0,0,0,0,0,0,0.46,0.23,0,0.11,0.8
FALSE,1980-02-13,42,33,0,0,0,0,0,0,0,0.46,0.23,0,0.11
TRUE,1980-02-14,39,28,0.01,0,0,0,0,0,0,0,0.46,0.23,0
TRUE,1980-02-15,37,27,0.2,0.01,0,0,0,0,0,0,0,0.46,0.23
FALSE,1980-02-16,46,32,0,0.2,0.01,0,0,0,0,0,0,0,0.46
TRUE,1980-02-17,47,36,0.36,0,0.2,0.01,0,0,0,0,0,0,0
TRUE,1980-02-18,50,46,0.31,0.36,0,0.2,0.01,0,0,0,0,0,0
TRUE,1980-02-19,51,43,0.16,0.31,0.36,0,0.2,0.01,0,0,0,0,0
TRUE,1980-02-20,47,39,0.18,0.16,0.31,0.36,0,0.2,0.01,0,0,0,0
